dir,right,left,front,angle,target
1,0,0,0,0.9474315432887466,1
1,1,0,0,0.46477671252272273,-1
-1,0,0,0,-0.8171930948722895,1
-1,0,0,0,-0.3307469726696674,1
0,0,1,0,0.17780768448935277,1
0,0,1,0,0.18716704181099877,1
0,0,1,0,0.19743154328874654,1
1,0,1,0,0.20871440016015272,1
0,0,0,0,-0.30724914704870027,1
0,0,0,0,-0.3244027652986173,1
-1,0,0,0,-0.34277357907774236,1
1,0,0,0,0.16809131757516263,1
-1,0,0,0,-0.35241638234956674,1
0,0,0,0,0.15894699814425117,1
-1,0,0,0,0.17202086962263066,0
-1,0,0,0,0.6944001122142147,0
0,0,1,1,-0.8196044872730639,-1
0,0,0,0,0.3347506594614321,1
1,0,0,0,0.35241638234956674,1
1,0,0,0,-0.1572264209222576,0
0,1,0,0,-0.6755972347013827,0
-1,1,0,0,-0.6927508529512999,1
1,0,0,0,-0.20483276469913345,0
0,0,0,0,-0.7211420616236954,0
0,0,0,0,-0.7361691504333381,0
1,0,0,0,-0.75,0
-1,0,0,0,0.7627256113479919,0
-1,0,0,0,-0.75,1
0,0,1,0,-0.2627256113479918,1
0,0,0,0,-0.2764646760595899,1
0,0,0,0,-0.29128559983984725,1
0,0,0,0,-0.30724914704870016,1
1,0,0,0,-0.3244027652986172,0
-1,0,0,0,-0.834750659461432,1
-1,0,0,0,-0.35241638234956674,1
1,0,1,0,0.15722642092225766,1
0,0,0,0,-0.362360330173156,1
-1,0,0,0,-0.3831249387476566,1
0,0,0,0,0.12566591637800237,1
0,0,0,0,0.13579974878009188,1
-1,0,0,0,0.14758361765043326,0
0,0,0,0,0.6720208696226306,0
1,0,0,0,0.6944001122142147,1
-1,0,0,0,0.2104165758394345,0
-1,0,0,0,0.7312974407587233,0
1,0,1,0,-0.7852232874772773,0
1,0,0,0,0.7332622916434259,1
1,1,0,0,0.25,-1
1,0,0,0,0.2596428032718244,1
0,0,0,0,-0.25,1
1,0,0,0,-0.2602645014777477,0
-1,0,0,0,-0.7698685243055409,1
-1,0,0,0,-0.28070855639808984,1
-1,0,1,0,0.2288106953650536,-1
1,0,0,0,0.6871670418109987,1
1,0,0,0,0.19743154328874654,1
1,1,0,0,-0.31813763182162447,-1
-1,0,0,0,0.2273021290001396,0
-1,0,0,0,0.739028144383989,0
-1,0,1,0,-0.7711893046349464,-1
-1,0,0,0,-0.3831249387476566,1
1,0,0,0,0.1256659163780024,1
-1,0,0,0,-0.39758361765043326,1
1,0,0,0,0.11101725845499985,1
1,0,0,0,-0.41524934053856793,0
-1,1,0,0,-0.9220208696226306,1
1,0,0,0,-0.4474315432887466,0
1,0,0,0,-0.9514102096524711,0
0,1,0,0,0.5721923155106472,0
1,1,0,1,0.5950151609391798,-1
-1,0,0,0,0.08295231765631975,0
-1,0,0,0,0.6024163823495667,0
0,0,1,0,-0.9035887520207704,0
0,0,1,0,-0.9089469981442512,0
1,0,1,0,-0.9137549389069208,0
0,0,0,0,0.6024163823495667,0
1,0,0,0,0.618058363928518,1
0,0,0,0,0.12433408362199763,1
0,0,0,0,0.13127432072587122,1
-1,0,0,0,0.13898274154500012,0
0,0,0,0,0.6559582607547387,0
-1,0,0,0,0.6720208696226306,0
0,0,0,0,-0.8369013692067151,0
0,0,0,0,-0.8450151609391798,0
0,0,0,0,-0.8524163823495667,0
0,0,0,0,-0.8591879114336296,0
0,0,0,0,-0.8654014149002546,0
0,0,0,0,-0.8711189415908434,0
0,0,0,0,-0.8763943130154869,0
0,0,0,0,-0.8812743207258713,0
-1,0,0,0,-0.8857997487800918,1
-1,0,0,0,-0.39758361765043326,1
0,0,1,0,0.10655004458783734,1
1,0,1,0,0.11101725845499989,1
1,0,0,0,-0.4019437543337216,0
-1,1,0,0,-0.9059582607547387,1
0,0,0,0,-0.4187729222853797,1
-1,0,0,0,-0.43186236817837553,1
-1,0,0,0,0.07113481147381528,0
-1,0,1,1,0.584750659461432,-1
0,0,0,0,0.23727438865200817,1
0,0,0,0,0.25,1
1,0,0,0,0.263830849566662,1
1,0,0,0,-0.25,0
0,1,0,0,-0.7638308495666619,0
-1,1,0,0,-0.7764646760595899,1
0,0,0,0,-0.29128559983984725,1
0,0,0,0,-0.30724914704870016,1
0,0,0,0,-0.3244027652986172,1
1,0,0,0,-0.3427735790777423,0
1,0,0,0,-0.8524163823495667,0
0,1,0,0,0.665249340538568,0
-1,1,0,0,0.6818623681783755,0
1,0,0,0,-0.8279791303773694,0
1,0,0,0,0.6871670418109987,1
0,1,0,1,0.19743154328874657,-1
-1,0,0,0,0.8410530018557488,0
-1,0,0,0,-0.6803955127269361,1
1,0,1,0,-0.19440011221421474,0
-1,0,0,0,-0.7147767125227227,1
1,0,0,0,-0.2312974407587233,0
0,0,0,0,-0.75,0
0,0,0,0,-0.7667377083565741,0
0,0,0,0,-0.7817255174305535,0
-1,0,0,0,-0.7951672353008665,1
0,0,0,0,-0.31283295818900125,1
0,0,0,0,-0.3319086824248374,1
1,0,0,0,-0.35241638234956674,0
1,0,0,0,-0.8623603301731559,0
0,1,0,0,0.6572264209222576,0
-1,1,0,0,0.6755972347013829,0
0,0,0,0,-0.834750659461432,0
-1,0,0,0,-0.8440417392452613,1
1,0,0,0,-0.36101725845499977,0
-1,0,0,0,-0.8687256792741287,1
-1,0,0,0,-0.3857997487800919,1
-1,0,1,0,0.12111894159084341,-1
-1,0,0,0,-0.75,1
-1,0,0,0,-0.31283295818900125,1
0,0,1,0,0.25,1
0,0,1,0,0.35241638234956674,1
1,0,1,0,0.5,1
0,0,0,0,0.0,1
0,0,0,0,-0.3788810584091566,1
0,0,0,0,-0.40722642092225775,1
-1,0,0,0,-0.4371670418109989,1
-1,0,0,0,0.06960448727306394,0
-1,0,1,0,0.6024163823495667,-1
1,0,0,0,-0.75,0
1,0,0,0,0.7744372519721974,1
0,1,0,0,0.30256845671125343,1
-1,1,0,0,0.33475065946143207,0
1,0,0,0,0.8524163823495667,1
-1,0,0,0,0.3857997487800919,0
-1,0,0,0,0.8975836176504333,0
1,0,1,0,-0.6331249387476566,0
-1,0,0,0,0.8788810584091566,0
-1,0,0,0,-0.6475836176504333,1
0,0,1,0,-0.1614144672170952,1
0,0,1,1,-0.17780768448935277,-1
1,0,0,0,-0.10241638234956672,0
0,0,0,0,-0.618058363928518,0
0,0,0,0,-0.6331249387476566,0
0,0,0,0,-0.6475836176504333,0
-1,0,0,0,-0.6614144672170952,1
-1,0,0,0,-0.16925302733033268,1
0,0,1,0,0.34501516093917983,1
-1,0,1,0,0.3599937575251385,-1
-1,0,0,0,0.15894699814425123,0
1,0,0,0,0.6803955127269361,1
1,0,0,0,0.19440011221421477,1
1,1,0,0,-0.32797913037736937,-1
1,0,0,0,0.7048327646991335,1
-1,0,0,0,0.2147767125227228,0
-1,0,0,0,0.7273021290001396,0
0,0,1,0,-0.7828118950765027,0
-1,0,0,0,-0.7921924631588413,1
0,0,1,0,-0.3043467057322627,1
1,0,1,0,-0.31719309487228936,0
1,0,0,0,-0.8253913021397861,0
-1,1,0,0,0.6871670418109987,0
0,0,0,0,-0.8206908649190132,0
1,0,0,0,-0.8279791303773694,0
1,0,0,0,0.6834659308655369,1
1,1,0,0,0.1910019151324715,-1
0,0,0,0,-0.8857997487800918,0
1,0,0,0,-0.8919998065101323,0
-1,0,0,0,0.6243340836219975,0
0,0,0,0,-0.8819416360714821,0
0,0,0,0,-0.8876396698268441,0
0,0,0,0,-0.8928330765600626,0
-1,0,0,0,-0.8975836176504333,1
-1,0,0,0,-0.41141446721709524,1
-1,0,1,0,0.09277357907774224,-1
-1,0,0,0,-0.8307469726696675,1
0,0,0,0,-0.34501516093917983,1
1,0,0,0,-0.3599937575251385,0
-1,0,0,0,-0.8668750612523434,1
1,0,0,0,-0.38194163607148207,0
0,0,0,0,-0.8876396698268441,0
-1,0,0,0,-0.8928330765600626,1
-1,0,0,0,-0.40722642092225775,1
-1,0,1,0,0.09736426874290484,-1
1,0,0,0,0.4114144672170953,1
0,0,0,0,-0.10241638234956671,1
-1,0,0,0,-0.12111894159084341,1
1,0,0,0,0.43716704181099886,1
1,0,0,0,-0.07797913037736928,0
-1,1,0,0,-0.6475836176504333,1
0,0,0,0,-0.1871670418109988,1
-1,0,0,0,-0.25,1
0,0,0,0,0.35241638234956674,1
-1,0,0,0,0.5,0
0,0,0,0,1.0,0
0,0,1,0,1.0,0
0,0,1,0,1.0,0
1,0,0,0,1.0,0
1,0,0,0,0.5525684567112534,1
0,1,0,0,0.06283295818900123,1
1,1,0,0,0.07797913037736935,-1
1,0,0,0,0.16141446721709526,1
0,0,0,0,-0.3668750612523434,1
0,0,0,0,-0.39758361765043326,1
1,0,0,0,-0.43039551272693605,0
1,0,0,0,-0.9371670418109987,0
0,1,0,0,0.5927735790777424,0
1,1,0,1,0.6211189415908434,-1
0,0,0,0,1.0,0
1,0,0,0,1.0,0
1,0,0,0,0.5226978709998604,1
-1,1,0,0,0.024437251972197357,0
-1,0,0,0,0.5485897903475289,0
0,0,1,0,-0.9548327646991335,0
-1,0,0,0,-0.9578075368411587,1
-1,0,1,0,-0.4788106953650536,-1
-1,0,0,0,-0.2687025592412767,1
1,0,0,0,0.25,1
1,0,0,0,-0.27118930463494645,0
0,1,0,0,-0.7895834241605656,0
-1,0,0,0,-0.8055998877857853,1
0,0,0,0,-0.32797913037736937,1
-1,0,0,0,-0.35241638234956674,1
0,0,0,0,0.1614144672170952,1
0,0,0,0,0.17780768448935277,1
1,0,0,0,0.19743154328874654,1
0,0,0,0,-0.3347506594614321,1
1,0,0,0,-0.3711189415908434,0
-1,0,0,0,-0.8857997487800918,1
0,0,0,0,-0.42202086962263075,1
0,0,0,0,-0.46041657583943446,1
1,0,0,0,-0.5,0
-1,0,0,0,1.0,0
0,0,0,0,-0.5352232874772773,0
-1,0,0,0,-0.5696044872730639,1
1,0,0,0,-0.07797913037736935,0
0,0,0,0,-0.6142002512199082,0
-1,0,0,0,-0.6475836176504333,1
0,0,0,0,-0.16524934053856793,1
0,0,0,0,-0.18716704181099877,1
-1,0,0,0,-0.2147767125227228,1
0,0,0,0,0.32797913037736937,1
-1,0,0,0,0.3788810584091566,0
1,0,0,0,0.8975836176504333,1
-1,0,0,0,0.44743154328874657,0
1,0,0,0,0.9548327646991335,1
1,0,0,0,0.5,1
0,1,0,0,0.0,1
-1,0,0,0,0.0,0
1,0,0,0,0.5628329581890011,1
0,0,0,0,0.07797913037736928,1
-1,0,0,0,0.10241638234956671,0
0,0,0,0,0.6871670418109987,0
-1,0,0,0,0.75,0
-1,0,0,0,-0.7951672353008665,1
1,0,1,1,-0.35241638234956674,0
-1,0,1,0,-0.8788810584091566,-1
1,0,0,0,0.4735353239404101,1
-1,0,0,0,-0.028857938376304487,1
-1,0,0,0,0.5,0
-1,0,1,0,1.0,-1
1,0,0,0,-0.7912855998398473,0
1,0,0,0,0.7235353239404101,1
-1,1,0,0,0.23616915043333794,0
-1,0,0,0,0.75,0
0,0,1,0,-0.7627256113479919,0
-1,0,0,0,-0.7744372519721975,1
-1,0,1,0,-0.2880154078479497,-1
-1,0,0,0,0.6024163823495667,0
-1,0,0,0,-0.9114144672170952,1
-1,0,1,0,-0.4548327646991334,-1
0,0,0,0,0.25,1
1,0,0,0,0.2596428032718244,1
-1,0,0,0,-0.25,1
-1,0,0,0,0.26026450147774777,0
0,0,1,0,0.7698685243055409,0
0,0,0,0,0.7788579383763046,0
0,0,0,0,0.7872768711542052,0
1,0,0,0,0.7951672353008665,1
1,0,0,0,0.30559988778578523,1
-1,1,0,0,-0.20213528786575494,1
0,0,0,0,0.30899808486752856,1
1,0,0,0,0.3206908649190132,1
-1,0,0,0,-0.1871670418109988,1
-1,0,0,0,0.32539130213978606,0
-1,0,1,0,0.8329523176563197,-1
-1,0,0,0,-0.3410530018557488,1
0,0,0,0,0.17202086962263066,1
-1,0,0,0,0.1871670418109988,0
1,0,0,0,0.7104165758394344,1
1,0,0,0,0.22881069536505358,1
-1,1,0,0,-0.2951672353008665,1
-1,0,0,0,0.22556274802780257,0
0,0,1,0,0.75,0
0,0,0,0,0.7711893046349464,0
-1,0,0,0,0.7895834241605655,0
-1,0,0,0,-0.7312974407587233,1
-1,0,1,1,-0.25,-1
0,0,0,0,-0.7104165758394345,0
0,0,0,0,-0.7312974407587233,0
1,0,0,0,-0.75,0
1,0,0,0,0.7667377083565741,1
-1,1,0,0,0.2852232874772772,0
-1,0,0,0,0.7998479256383133,0
0,0,1,0,-0.7182744825694465,0
-1,0,0,0,-0.7348538278116319,1
0,0,1,0,-0.25,1
1,0,1,0,-0.2667377083565742,0
-1,0,0,0,-0.7817255174305536,1
1,0,0,0,-0.2998479256383134,0
0,0,0,0,-0.8128329581890013,0
1,0,0,0,-0.8244027652986173,0
1,0,0,0,0.6927508529512997,1
0,1,0,1,0.20483276469913342,-1
-1,0,0,0,-0.6944001122142149,1
1,0,0,0,-0.20213528786575496,0
0,0,0,0,-0.7127231288457948,0
1,0,0,0,-0.7227828197011792,0
1,0,0,0,0.7852232874772772,1
-1,1,0,1,0.2951672353008666,0
1,0,0,0,0.8025684567112534,1
1,1,0,0,0.31283295818900125,-1
0,0,0,0,-0.21477671252272273,1
-1,0,0,0,-0.2255627480278026,1
0,0,0,0,0.28801540784794966,1
-1,0,0,0,0.30256845671125343,0
-1,0,0,0,0.8128329581890013,0
0,0,1,1,-0.7014102096524711,-1
-1,0,0,0,-0.9548327646991335,1
1,0,0,0,-0.5,0
1,0,0,0,1.0,0
-1,1,0,0,0.5395834241605655,0
-1,0,0,0,-0.9647767125227228,1
-1,0,1,0,-0.5,-1
0,0,0,0,0.2828118950765028,1
1,0,0,0,0.2951672353008665,1
0,0,0,0,-0.21477671252272273,1
1,0,0,0,-0.22556274802780257,0
-1,0,0,0,-0.7382161311296586,1
0,0,0,0,-0.25,1
-1,0,0,0,-0.2627256113479918,1
-1,0,0,0,0.25,0
1,0,1,1,0.7627256113479919,1
0,0,0,0,0.2764646760595899,1
1,0,0,0,0.2912855998398473,1
1,0,0,0,-0.2211420616236955,0
1,1,0,1,-0.7361691504333381,-1
1,0,0,0,-0.6400062424748615,0
-1,0,0,0,0.8668750612523434,0
-1,0,0,0,-0.6475836176504333,1
1,0,1,0,-0.15498483906082017,0
-1,0,0,0,-0.6692530273303328,1
1,0,0,0,-0.17780768448935277,0
-1,0,0,0,-0.6917140165981578,1
-1,0,0,0,-0.2014102096524711,1
1,0,1,0,0.31283295818900125,1
0,0,0,0,-0.19743154328874654,1
-1,0,0,0,-0.20871440016015272,1
1,0,0,0,0.30724914704870016,1
0,0,0,0,-0.20483276469913342,1
0,0,0,0,-0.21827448256944648,1
0,0,0,0,-0.23326229164342596,1
1,0,0,0,-0.25,0
-1,0,0,0,-0.7667377083565742,1
0,0,0,0,-0.2852232874772773,1
-1,0,0,0,-0.30559988778578523,1
-1,0,0,0,0.21041657583943438,0
1,0,1,1,0.7312974407587233,1
1,0,0,0,0.25,1
-1,1,0,0,-0.2711893046349464,1
1,0,0,0,0.25,1
1,0,0,0,-0.2744372519721975,0
1,1,0,0,-0.7951672353008665,-1
1,0,0,0,0.7288106953650536,1
1,0,0,0,0.25,1
1,1,0,0,-0.27443725197219737,-1
-1,0,0,0,-0.7182744825694465,1
0,0,0,0,-0.23326229164342596,1
-1,0,0,0,-0.25,1
-1,0,0,0,0.2687025592412767,0
-1,0,1,1,0.7852232874772772,-1
-1,0,0,0,0.18186236817837556,0
0,0,0,0,0.6974315432887466,0
0,0,0,0,0.7119845921520503,0
-1,0,0,0,0.7255627480278026,0
0,0,0,0,-0.7852232874772773,0
0,0,0,0,-0.7951672353008665,0
0,0,0,0,-0.8043467057322626,0
0,0,0,0,-0.8128329581890013,0
1,0,0,0,-0.8206908649190132,0
0,0,0,0,0.6910019151324714,0
1,0,0,0,0.702135287865755,1
1,0,0,0,0.2104165758394345,1
0,1,0,1,-0.3009019280317873,-1
-1,0,0,0,0.5862450610930793,0
-1,0,0,0,-0.9180913175751625,1
1,0,1,0,-0.43395189977984455,0
0,0,0,0,-0.9371670418109987,0
1,0,0,0,-0.9400872340690967,0
-1,0,0,0,0.5744027652986172,0
0,0,0,0,-0.9288651885261847,0
1,0,0,0,-0.9318623681783755,0
1,0,0,0,0.5812270777146203,1
0,1,0,0,0.08475065946143213,1
0,1,0,0,0.08858553278290478,1
0,0,0,0,0.09277357907774239,1
-1,0,0,0,0.09736426874290484,0
-1,0,0,0,0.612360330173156,0
0,0,1,0,-0.8928330765600626,0
1,0,1,0,-0.8975836176504333,0
0,0,0,0,0.6158581002198797,0
0,0,0,0,0.6288810584091566,0
1,0,0,0,0.641463028121509,1
-1,0,0,0,0.1475836176504333,0
-1,0,0,0,0.6600599652387392,0
1,0,1,0,-0.8464112479792295,0
0,0,0,0,0.665249340538568,0
-1,0,0,0,0.6764415560267378,0
1,0,0,0,-0.8301154062639499,0
0,0,0,0,0.6803955127269361,0
1,0,0,0,0.6904826498733833,1
1,0,0,0,0.19743154328874654,1
1,1,0,1,-0.31283295818900125,-1
-1,0,0,0,-0.7667377083565742,1
0,0,0,0,-0.27575257459390357,1
-1,0,0,0,-0.2852232874772773,1
1,0,0,0,0.22278281970117902,1
0,0,0,0,-0.28727687115420514,1
-1,0,0,0,-0.29786471213424504,1
0,0,0,0,0.21041657583943438,1
-1,0,0,0,0.2192914436019101,0
0,0,0,0,0.7301314756944591,0
1,0,0,0,0.7403571967281756,1
-1,0,0,0,0.25,0
1,0,0,0,0.7596428032718243,1
0,0,0,0,0.26986852430554076,1
-1,0,0,0,0.2807085563980897,0
-1,0,0,0,0.7895834241605655,0
1,0,1,0,-0.7211420616236955,0
0,0,0,0,0.7872768711542052,0
1,0,0,0,0.7951672353008665,1
0,0,0,0,0.3055998877857851,1
0,0,0,0,0.3165340691344631,1
1,0,0,0,0.32797913037736937,1
-1,0,0,0,-0.1793091350809868,1
0,0,0,0,0.33295231765631966,1
0,0,0,0,0.3457858855496665,1
-1,0,0,0,0.35918791143362944,0
-1,0,0,0,0.8654014149002546,0
0,0,1,0,-0.6475836176504333,0
1,0,1,1,-0.6600599652387392,0
1,0,0,0,0.8464112479792295,1
0,1,0,0,0.358536971878491,1
1,1,0,0,0.3711189415908434,-1
-1,0,0,0,-0.8253913021397861,1
1,0,0,0,-0.33858553278290476,0
0,0,0,0,-0.8457858855496666,0
-1,0,0,0,-0.8524163823495667,1
-1,0,0,0,-0.3654014149002547,1
-1,0,1,0,0.14081208856637042,-1
1,0,0,0,0.25,1
1,0,0,0,-0.2596428032718244,0
-1,1,0,0,-0.7687025592412767,1
-1,0,0,0,-0.27885793837630446,1
0,0,1,0,0.2301314756944592,1
-1,0,0,0,0.23973549852225226,0
1,0,1,0,0.75,1
1,0,0,0,0.26026450147774777,1
0,1,0,0,-0.25,1
1,0,0,0,-0.26097185561601094,0
1,1,0,0,-0.7711893046349464,-1
1,0,0,0,0.5,1
0,0,0,0,0.0,1
0,0,0,0,0.0,1
1,0,0,0,0.0,0
1,0,0,0,-0.5525684567112534,0
-1,1,0,0,0.9548327646991335,0
-1,0,0,0,-0.5885855327829047,1
-1,0,1,0,-0.10241638234956671,-1
0,0,0,0,0.32219231551064725,1
-1,0,0,0,0.35241638234956674,0
0,0,0,0,0.8668750612523434,0
0,0,0,0,0.8788810584091566,0
-1,0,0,0,0.8889827415450002,0
0,0,0,0,-0.6357997487800918,0
0,0,0,0,-0.6589469981442512,0
-1,0,0,0,-0.6803955127269361,1
1,0,0,0,-0.19440011221421477,0
-1,0,0,0,-0.7147767125227227,1
0,0,0,0,-0.2312974407587233,1
1,0,0,0,-0.25,0
1,0,0,0,-0.7687025592412767,0
1,1,0,0,0.75,-1
0,0,0,0,0.8171930948722895,0
-1,0,0,0,0.8253913021397861,0
0,0,0,0,-0.6871670418109987,0
0,0,0,0,-0.6990980719682127,0
1,0,0,0,-0.7104165758394344,0
0,0,0,0,0.797864712134245,0
1,0,0,0,0.8055998877857853,1
0,0,0,0,0.3165340691344631,1
-1,0,0,0,0.32797913037736937,0
0,0,0,0,0.834750659461432,0
-1,0,0,0,0.8410530018557488,0
1,0,0,0,-0.6698845937360501,0
-1,0,0,0,0.8362450610930792,0
0,0,0,0,-0.6740482937100232,0
1,0,0,0,-0.6839518997798445,0
-1,0,0,0,0.8221923155106472,0
0,0,0,0,-0.6871670418109987,0
0,0,0,0,-0.6961734079979622,0
1,0,0,0,-0.7048327646991335,0
-1,0,0,0,0.801367293030907,0
-1,0,0,0,-0.7068601887865259,1
0,0,1,0,-0.21315269658256406,1
0,0,0,0,-0.21977593316108052,1
-1,0,0,0,-0.2267504659715644,1
1,0,0,0,0.2817255174305537,1
0,0,0,0,-0.2255627480278025,1
-1,0,0,0,-0.23326229164342582,1
-1,0,0,0,0.27575257459390357,0
1,0,1,0,0.7833833664305252,1
-1,0,0,0,0.29275584290009216,0
1,0,0,0,0.7998479256383134,1
0,0,0,0,0.3095173501266169,1
-1,0,0,0,0.31960448727306395,0
1,0,0,0,0.8259517062899768,1
0,0,0,0,0.33624506109307917,1
1,0,0,0,0.34692882457379,1
0,0,0,0,-0.15894699814425117,1
-1,0,0,0,-0.16524934053856793,1
-1,0,0,0,0.3464112479792296,0
-1,0,1,0,0.8524163823495667,-1
-1,0,0,0,-0.9264415560267378,1
0,0,0,0,-0.4444001122142149,1
1,0,0,0,-0.46272312884579486,0
1,0,0,0,-0.9647767125227228,0
1,1,0,0,0.5525684567112534,-1
1,0,0,0,0.43716704181099886,1
1,0,0,0,-0.06960448727306394,0
1,1,0,0,-0.6024163823495667,-1
-1,0,0,0,-0.8524163823495667,1
0,0,0,0,-0.3668750612523434,1
-1,0,0,0,-0.38194163607148207,1
0,0,0,0,0.12433408362199755,1
-1,0,0,0,0.1312743207258711,0
-1,0,0,1,0.6475836176504333,0
1,1,1,1,-0.8599937575251385,-1
0,0,0,0,-0.5,0
-1,0,0,0,-0.5211893046349465,1
-1,0,0,0,-0.022697870999860478,1
1,0,1,0,0.5,1
0,0,0,0,0.0,1
1,0,0,0,0.0,0
0,0,0,0,-0.5264646760595899,0
1,0,0,0,-0.5525684567112534,0
0,0,0,0,0.9514102096524711,0
0,1,0,0,0.9548327646991335,0
0,1,0,0,0.9578075368411586,0
0,0,0,0,0.9604165758394344,0
-1,0,0,0,0.9627231288457948,0
0,0,0,0,-0.5555998877857853,0
0,0,0,0,-0.5735584439732623,0
0,0,0,0,-0.5910530018557488,0
1,0,0,0,-0.6080001934898678,0
0,0,0,0,0.8975836176504333,0
-1,0,0,0,0.9026357312570952,0
-1,0,0,0,-0.612360330173156,1
0,0,1,0,-0.11805836392851805,1
0,0,1,0,-0.12433408362199769,1
-1,0,0,0,-0.1312743207258712,1
0,0,1,0,0.3857997487800919,1
1,0,1,0,0.40358875202077044,1
0,0,0,0,-0.10241638234956678,1
1,0,0,0,-0.10918791143362949,0
0,0,0,0,-0.6288810584091566,0
0,0,0,0,-0.6475836176504333,0
1,0,0,0,-0.665249340538568,0
1,0,0,0,0.8440417392452613,1
1,1,1,0,0.36101725845499977,-1
1,0,0,0,-0.9278076844893528,0
-1,0,0,0,0.5950151609391798,0
0,0,0,0,-0.9114144672170952,0
-1,0,0,0,-0.9170476823436803,1
0,0,0,0,-0.4371670418109989,1
0,0,0,0,-0.4578075368411587,1
1,0,0,0,-0.4788106953650536,0
0,0,0,0,-0.9801314756944592,0
-1,0,0,0,-0.9812974407587233,1
0,0,0,0,-0.5,0
-1,0,0,0,-0.5187025592412767,1
-1,0,0,0,-0.019868524305540747,1
0,0,1,1,0.5,-1
1,0,0,0,0.16309863079328485,1
0,0,0,0,-0.35241638234956674,1
1,0,0,0,-0.3687256792741288,0
-1,0,0,0,-0.8756659163780023,1
1,0,0,0,-0.3919998065101323,0
1,0,0,0,-0.8975836176504333,0
0,1,0,0,0.618058363928518,0
1,0,0,1,0.6331249387476566,1
-1,1,1,1,0.14000624247486151,-1
-1,0,0,0,0.0,0
0,0,0,0,0.5187025592412767,0
0,0,0,0,0.5372768711542052,0
0,0,0,0,0.5555998877857852,0
0,0,0,0,0.5735584439732623,0
1,0,0,0,0.5910530018557488,1
-1,0,0,0,0.09641124797922958,0
1,0,0,0,0.6142002512199082,1
0,0,0,0,0.12111894159084341,1
1,0,0,0,0.12888105840915662,1
-1,0,0,0,-0.3908120885663705,1
-1,0,0,0,0.11687506125234344,0
-1,0,1,0,0.6376396698268441,-1
-1,0,0,0,-0.9474315432887466,1
-1,0,0,0,-0.4647767125227228,1
1,0,1,0,0.037276871154205145,1
0,0,0,0,-0.4812974407587233,1
1,0,0,0,-0.5,0
-1,0,0,0,1.0,0
0,0,0,0,-0.5176657228881346,0
1,0,0,0,-0.5352232874772772,0
1,0,0,0,0.9666166335694748,1
-1,1,0,0,0.48326229164342593,0
-1,0,0,0,0.9840977487438237,0
1,0,1,0,-0.5317255174305535,0
0,0,0,0,0.9697759331610806,0
-1,0,0,0,0.9711420616236955,0
1,0,0,0,-0.5431398112134741,0
0,0,0,0,0.9587144001601527,0
-1,0,0,0,0.9604165758394345,0
0,0,0,0,-0.5525684567112534,0
-1,0,0,0,-0.5653793829556703,1
0,0,0,0,-0.06813763182162444,1
-1,0,0,0,-0.0711348114738153,1
-1,0,0,1,0.44275085295129984,0
1,1,1,1,0.945189961427309,-1
0,0,0,0,-0.3857997487800919,1
0,0,0,0,-0.40358875202077044,1
1,0,0,0,-0.42202086962263075,0
1,0,0,0,-0.9264415560267378,0
-1,1,0,0,0.5910530018557487,0
-1,0,0,0,-0.9137549389069208,1
1,0,1,0,-0.43039551272693605,0
1,0,0,0,-0.9339518997798445,0
1,1,0,0,0.5819086824248374,-1
1,0,0,0,0.42202086962263075,1
1,0,0,0,-0.08295231765631975,0
1,1,0,0,-0.6024163823495667,-1
0,0,0,0,-0.5,0
-1,0,0,0,-0.5176657228881346,1
0,0,0,0,-0.018702559241276697,1
0,0,0,0,-0.01986852430554089,1
0,0,0,0,-0.021189304634946466,1
-1,0,0,0,-0.022697870999860478,1
1,0,0,0,0.5,1
0,0,0,0,0.0,1
0,0,0,0,0.0,1
-1,0,0,0,0.0,0
-1,0,0,0,0.5288579383763045,0
1,0,1,0,-0.9735353239404101,0
1,0,0,0,0.5525684567112534,1
1,1,0,0,0.05724914704870013,-1
-1,0,0,0,0.09641124797922958,0
0,0,0,0,0.6142002512199082,0
1,0,0,0,0.6312743207258712,1
1,0,0,0,0.13898274154500012,1
-1,1,0,0,-0.3788810584091566,1
-1,0,0,0,0.12888105840915662,0
-1,0,1,0,0.6475836176504333,-1
1,0,0,0,-0.23727438865200817,0
-1,0,0,0,-0.75,1
1,0,0,0,-0.2627256113479918,0
0,0,0,0,-0.7744372519721974,0
1,0,0,0,-0.7852232874772773,0
1,0,0,0,0.7273021290001396,1
1,1,0,1,0.2382161311296586,-1
0,0,0,0,-0.5628329581890013,0
1,0,0,0,-0.6211189415908434,0
0,0,0,0,0.8975836176504333,0
-1,0,0,0,0.9114144672170952,0
-1,0,0,0,-0.6288810584091566,1
-1,0,1,0,-0.1475836176504333,-1
0,0,0,0,0.6871670418109987,0
0,0,0,0,0.75,0
1,0,0,0,0.7951672353008665,1
0,0,0,0,0.35241638234956674,1
0,0,0,0,0.42202086962263063,1
0,0,0,0,0.5,0
-1,0,0,0,0.5779791303773694,0
-1,0,0,0,-0.937167041810999,1
0,0,1,0,-0.5,0
1,0,1,0,-0.562832958189001,0
0,0,0,0,0.9474315432887466,0
1,0,0,0,0.9548327646991335,1
1,0,0,0,0.5,1
1,1,0,1,0.0,-1
1,0,0,0,-0.7048327646991335,0
1,0,0,0,0.8025684567112534,1
-1,1,0,0,0.31283295818900125,0
-1,0,0,0,0.8196044872730639,0
